-0.029576744079589844,-0.006005110263824463
-0.02956765365600586,-0.005982869625091552
-0.029576469421386718,-0.005995716094970703
-0.029572559356689454,-0.005991960525512695
-0.029575849533081056,-0.006009387969970703
-0.02957522010803223,-0.005979885101318359
-0.02957069969177246,-0.00598256254196167
-0.02957036018371582,-0.005999742984771728
-0.029571260452270508,-0.00599781608581543
-0.029579734802246092,-0.0060068960189819335
-0.029577598571777344,-0.005994284629821777
-0.029582571029663086,-0.005976861476898194
-0.02956549072265625,-0.006007559776306152
-0.029572229385375976,-0.006012898921966553
-0.029572660446166993,-0.00600434684753418
-0.015562542915344238,-0.0062687830924987795
0.020444000244140625,-0.007144038200378418
0.18799256896972658,-0.01681344985961914
0.4275166931152344,-0.0333137321472168
0.602399658203125,-0.048801761627197265
0.7800381469726563,-0.06814285278320313
1.312847900390625,-0.09669919586181641
1.3168828125,-0.0962345962524414
1.3209647216796876,-0.09560793304443359
1.3250736083984376,-0.09492110443115234
1.3292037353515624,-0.09417935943603516
1.3332552490234375,-0.09344189453125
1.8833707275390625,0.2368226318359375
1.922767578125,1.0702474365234376
1.8432462158203125,1.188733154296875
1.7378121337890624,1.3031568603515624
1.5505714111328126,1.425061767578125
1.4031923828125,1.474280029296875
1.2406019287109376,1.4942724609375
1.071656494140625,1.4968018798828124
0.8339896850585937,1.5082208251953124
0.6519242553710938,1.51912158203125
0.4720523071289062,1.5283785400390626
0.3036414794921875,1.5413570556640626
0.12476789855957031,1.557714599609375
-0.12933941650390626,1.588541015625
-0.3112701110839844,1.604787109375
-0.5516832275390625,1.578433837890625
-0.735641845703125,1.534845703125
-0.9114563598632812,1.4760869140625
-1.0636328125,1.4049666748046874
-1.1938929443359374,1.32528759765625
-1.3106798095703125,1.2284222412109376
-1.4245274658203124,1.0970828857421875
-1.5254810791015625,0.9074413452148438
-1.5757552490234374,0.7315599975585938
-1.586892578125,0.5558724975585938
-1.5745267333984374,0.39401513671875
-1.5565555419921875,0.1920491485595703
-1.555648193359375,0.187940673828125
-1.5550699462890625,0.18352267456054688
-1.55455859375,0.17936277770996092
-1.5538900146484376,0.17098065185546876
-1.5536265869140624,0.16675326538085938
-1.55337158203125,0.16258509826660156
-1.5530670166015625,0.15849758911132814
-1.5526865234375,0.15438479614257813
-0.3519044494628906,-1.1846009521484375
-0.08674586486816406,-1.2106590576171874
0.13049844360351562,-1.2349874267578125
0.350514892578125,-1.2679036865234374
0.5656637573242187,-1.2838780517578126
0.870404052734375,-1.266351806640625
1.0835673828125,-1.221791259765625
1.279948974609375,-1.158519775390625
1.456547607421875,-1.0718431396484376
1.6117554931640625,-0.9568360595703125
1.73482861328125,-0.8281554565429687
1.8757972412109376,-0.586999755859375
1.94215234375,-0.29686416625976564
1.9590599365234376,0.012764769554138184
1.9737041015625,0.2034579620361328
1.9822486572265625,0.40201837158203124
1.976370849609375,0.5884421997070313
1.9450540771484375,0.7746512451171875
1.864654541015625,1.0026214599609375
1.83184375,1.062093994140625
1.832162353515625,1.0615233154296875
1.8321566162109375,1.061548828125
1.8321419677734374,1.0615164794921874
